MD5,trial,label,PennElementType,PennElementName,Parameter,Value,participant_id,group,no,item,exp,condition,cb,left,right,target,results_time,event_time,elapsed_ms
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:25.915000+00:00,-6434.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:26.363000+00:00,448.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:26.697000+00:00,334.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:27.027000+00:00,330.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:27.330000+00:00,303.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:27.651000+00:00,321.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:28+00:00,349.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Key,question,PressedKey,,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:30.338000+00:00,2338.0
fa649f0e435d0835cf89903f74d0fdb9,38,experiment,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,74,23,2,other-directed-x,y,rendőr,biztonsági őr,biztonsági őr,2025-09-22 17:12:07+00:00,2025-09-22 17:08:33.067000+00:00,2729.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,EyeTracker,tracker,calibration,79,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:37.082000+00:00,4012.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:53.322000+00:00,16240.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:51.694000+00:00,-1628.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:46.661000+00:00,-5033.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:46.944000+00:00,283.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:47.238000+00:00,294.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:47.589000+00:00,351.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:47.876000+00:00,287.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:48.128000+00:00,252.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:48.393000+00:00,265.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:48.677000+00:00,284.0
fa649f0e435d0835cf89903f74d0fdb9,39,experiment,Selector,choice_selector,Selection,left_canvas,6108da57e362f96a3ee32a88,b,31,11,1,exclusive,n,11a,11b,11a,2025-09-22 17:12:07+00:00,2025-09-22 17:08:53.320000+00:00,4643.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,EyeTracker,tracker,calibration,78,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:08:57.335000+00:00,4011.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:11.399000+00:00,14064.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:10.719000+00:00,-680.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:04.882000+00:00,-5837.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:05.188000+00:00,306.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:05.575000+00:00,387.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:05.817000+00:00,242.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:06.098000+00:00,281.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:06.357000+00:00,259.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:06.786000+00:00,429.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Key,question,PressedKey,,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:08.712000+00:00,1926.0
fa649f0e435d0835cf89903f74d0fdb9,40,experiment,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,107,32,2,self-directed,n,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:09:11.398000+00:00,2686.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,EyeTracker,tracker,calibration,64,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:15.427000+00:00,4026.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:30.410000+00:00,14983.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:29.946000+00:00,-464.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:23.533000+00:00,-6413.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:23.809000+00:00,276.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:24.893000+00:00,1084.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:25.344000+00:00,451.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:25.742000+00:00,398.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:26.178000+00:00,436.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:26.576000+00:00,398.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:26.918000+00:00,342.0
fa649f0e435d0835cf89903f74d0fdb9,41,experiment,Selector,choice_selector,Selection,left_canvas,6108da57e362f96a3ee32a88,b,36,12,1,contrastive,y,12b,12a,12b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:30.409000+00:00,3491.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,EyeTracker,tracker,calibration,68,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:34.428000+00:00,4016.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:46.921000+00:00,12493.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:46.337000+00:00,-584.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:38.972000+00:00,-7365.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:39.339000+00:00,367.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:39.739000+00:00,400.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:40.122000+00:00,383.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:40.486000+00:00,364.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:40.823000+00:00,337.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:41.188000+00:00,365.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Key,question,PressedKey,,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:44.322000+00:00,3134.0
fa649f0e435d0835cf89903f74d0fdb9,42,experiment,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,92,28,2,other-directed,y,Julcsi,Mária,Mária,2025-09-22 17:12:07+00:00,2025-09-22 17:09:46.920000+00:00,2598.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,EyeTracker,tracker,calibration,83,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:50.937000+00:00,4015.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:01.314000+00:00,10377.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:00.796000+00:00,-518.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:55.467000+00:00,-5329.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:55.917000+00:00,450.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:56.265000+00:00,348.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:56.587000+00:00,322.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:56.888000+00:00,301.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:57.199000+00:00,311.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:57.483000+00:00,284.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:09:57.787000+00:00,304.0
fa649f0e435d0835cf89903f74d0fdb9,43,experiment,Selector,choice_selector,Selection,left_canvas,6108da57e362f96a3ee32a88,b,54,18,1,contrastive,y,18b,18a,18b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:01.313000+00:00,3526.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,EyeTracker,tracker,calibration,68,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:05.330000+00:00,4015.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:18.365000+00:00,13035.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:17.759000+00:00,-606.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:10.627000+00:00,-7132.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:11.010000+00:00,383.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:11.311000+00:00,301.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:11.632000+00:00,321.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:11.926000+00:00,294.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:12.252000+00:00,326.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:13.161000+00:00,909.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Key,question,PressedKey,,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:15.742000+00:00,2581.0
fa649f0e435d0835cf89903f74d0fdb9,44,experiment,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,110,32,2,other-directed-x,y,újságíró,politikus,politikus,2025-09-22 17:12:07+00:00,2025-09-22 17:10:18.364000+00:00,2622.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,EyeTracker,tracker,calibration,73,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:22.393000+00:00,4026.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:33.664000+00:00,11271.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:32.921000+00:00,-743.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:27.271000+00:00,-5650.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:27.673000+00:00,402.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:27.989000+00:00,316.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:28.807000+00:00,818.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:29.170000+00:00,363.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:29.478000+00:00,308.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:29.905000+00:00,427.0
fa649f0e435d0835cf89903f74d0fdb9,45,experiment,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,115,34,,attention-check,n,jegesmedve,hangya,hangya,2025-09-22 17:12:07+00:00,2025-09-22 17:10:33.663000+00:00,3758.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,EyeTracker,tracker,calibration,75,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:37.690000+00:00,4025.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,EyeTracker,tracker,Filename,httpsfarmpcibexnetpzCPVqO/9f995578-7c21-5dd7-34fa-9a6e5b15816a,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:51.166000+00:00,13476.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Canvas,right_canvas,Print,NA,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:50.298000+00:00,-868.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r0,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:44.220000+00:00,-6078.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r1,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:44.748000+00:00,528.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r2,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:45.216000+00:00,468.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r3,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:45.774000+00:00,558.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r4,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:46.284000+00:00,510.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r5,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:46.620000+00:00,336.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r6,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:46.968000+00:00,348.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Key,r7,PressedKey,,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:47.283000+00:00,315.0
fa649f0e435d0835cf89903f74d0fdb9,46,experiment,Selector,choice_selector,Selection,right_canvas,6108da57e362f96a3ee32a88,b,45,15,1,contrastive,n,15a,15b,15b,2025-09-22 17:12:07+00:00,2025-09-22 17:10:51.166000+00:00,3883.0
