results_time,participant_id,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,mismatch,chosen_type,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,n_fix_left,n_fix_right,transitions,tff,ffl,fixations_left,fixations_right,fixation_count_total,revisits_left,revisits_right,revisits_total
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,346.0,254.0,227.0,217.0,202.0,214.0,213.0,,456.0,left,True,A,left,1.0,0.0,0.43,0.43,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-29 20:56:54,666d9692dac9d55d3f331401,a,21,experiment,53,18,1,focus,n,18a,18b,,381.0,339.0,333.0,465.0,382.0,356.0,369.0,,575.0,left,False,A,left,1.0,0.0,0.56,0.56,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,34,experiment,2,1,1,focus,y,1b,1a,,445.0,424.0,361.0,425.0,438.0,841.0,1300.0,,1507.0,right,False,A,left,0.71,0.29,1.33,0.94,0.39,4.0,2.0,3.0,0.0,left,4.0,2.0,6.0,3.0,1.0,4.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,629.0,786.0,1713.0,502.0,336.0,506.0,461.0,,1458.0,right,False,A,right,0.09,0.91,1.38,0.12,1.26,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,783.0,1028.0,547.0,494.0,474.0,660.0,592.0,,1009.0,right,False,B,right,0.0,1.0,0.88,0.0,0.88,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,25,experiment,11,4,1,focus,n,4a,4b,,423.0,776.0,472.0,564.0,544.0,590.0,1578.0,,1907.0,left,False,A,left,1.0,0.0,1.84,1.84,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,578.0,1047.0,686.0,479.0,602.0,1013.0,1311.0,,4188.0,left,False,A,right,0.42,0.58,4.03,1.68,2.35,2.0,3.0,3.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,493.0,685.0,912.0,460.0,440.0,826.0,1644.0,,1986.0,left,False,B,left,0.67,0.33,1.8,1.2,0.6,2.0,2.0,3.0,0.0,right,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,37,experiment,20,7,1,focus,y,7b,7a,,463.0,510.0,423.0,390.0,412.0,618.0,597.0,,1736.0,right,False,A,right,0.0,1.0,1.78,0.0,1.78,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,696.0,811.0,490.0,534.0,406.0,643.0,548.0,,1575.0,right,False,A,left,0.63,0.37,1.57,0.99,0.57,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,673.0,726.0,601.0,529.0,467.0,878.0,1189.0,,2085.0,left,True,A,left,0.51,0.49,1.99,1.02,0.97,3.0,3.0,5.0,0.0,right,3.0,3.0,6.0,2.0,2.0,4.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,21,experiment,29,10,1,focus,n,10a,10b,,569.0,1279.0,472.0,643.0,424.0,666.0,1055.0,,1991.0,left,False,A,left,0.87,0.13,1.93,1.68,0.26,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,454.0,359.0,373.0,410.0,640.0,672.0,527.0,,1366.0,left,False,A,left,1.0,0.0,1.2,1.2,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,768.0,1900.0,750.0,643.0,423.0,694.0,897.0,,1846.0,left,False,B,left,0.75,0.25,1.84,1.37,0.47,2.0,2.0,3.0,0.0,right,2.0,2.0,4.0,1.0,1.0,2.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,14,experiment,38,13,1,focus,y,13b,13a,,540.0,637.0,460.0,698.0,579.0,817.0,2422.0,,1402.0,right,False,A,right,0.26,0.74,1.36,0.35,1.0,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,421.0,417.0,401.0,663.0,546.0,470.0,698.0,,3973.0,right,False,A,left,0.54,0.46,3.94,2.14,1.8,3.0,3.0,5.0,0.0,left,3.0,3.0,6.0,2.0,2.0,4.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,485.0,402.0,753.0,563.0,865.0,1254.0,667.0,,1345.0,right,False,B,right,0.0,1.0,1.3,0.0,1.3,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,18,experiment,47,16,1,focus,n,16a,16b,,715.0,1032.0,628.0,1175.0,1359.0,1495.0,2197.0,,5351.0,left,False,A,right,0.43,0.57,5.3,2.3,3.0,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,580.0,495.0,448.0,1001.0,471.0,899.0,2332.0,,3590.0,left,False,A,left,0.61,0.39,3.48,2.13,1.34,4.0,2.0,4.0,0.0,left,4.0,2.0,6.0,3.0,1.0,4.0
2025-10-10 20:41:00,667f230c31ae00d966dfff6e,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,597.0,463.0,667.0,517.0,465.0,745.0,1035.0,,2667.0,left,False,B,left,0.75,0.25,2.59,1.94,0.64,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,1026.0,522.0,528.0,596.0,1285.0,1865.0,3318.0,,4032.0,right,False,B,right,0.18,0.82,3.76,0.7,3.07,3.0,4.0,5.0,0.0,left,3.0,4.0,7.0,2.0,3.0,5.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,36,experiment,5,2,1,focus,n,2a,2b,,602.0,522.0,471.0,643.0,561.0,739.0,1228.0,,4211.0,left,False,A,left,0.91,0.09,3.99,3.63,0.36,4.0,2.0,3.0,0.0,right,4.0,2.0,6.0,3.0,1.0,4.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,564.0,878.0,483.0,843.0,595.0,1085.0,958.0,,3523.0,left,False,A,left,0.74,0.26,3.47,2.58,0.89,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,467.0,521.0,573.0,521.0,512.0,810.0,1227.0,,16275.0,left,False,B,left,0.7,0.3,16.25,11.36,4.89,5.0,4.0,8.0,0.0,left,5.0,4.0,9.0,4.0,3.0,7.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,27,experiment,14,5,1,focus,y,5b,5a,,394.0,632.0,517.0,610.0,539.0,998.0,1312.0,,3655.0,right,False,A,right,0.41,0.59,3.33,1.37,1.97,3.0,6.0,6.0,0.0,right,3.0,6.0,9.0,2.0,5.0,7.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,774.0,499.0,1267.0,1012.0,689.0,981.0,565.0,,1830.0,right,False,A,right,0.1,0.9,1.71,0.17,1.53,1.0,3.0,2.0,0.0,right,1.0,3.0,4.0,0.0,2.0,2.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,429.0,495.0,456.0,539.0,636.0,1055.0,884.0,,5009.0,right,False,B,right,0.25,0.75,4.86,1.22,3.64,1.0,3.0,2.0,0.0,right,1.0,3.0,4.0,0.0,2.0,2.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,12,experiment,23,8,1,focus,n,8a,8b,,747.0,516.0,453.0,501.0,495.0,557.0,678.0,,2785.0,left,False,A,left,1.0,0.0,2.77,2.77,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,637.0,468.0,864.0,569.0,556.0,681.0,628.0,,4779.0,left,False,A,left,0.64,0.36,4.39,2.81,1.58,6.0,1.0,2.0,0.0,left,6.0,1.0,7.0,5.0,0.0,5.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,519.0,791.0,721.0,543.0,517.0,717.0,870.0,,6092.0,left,False,B,left,0.71,0.29,5.99,4.22,1.76,7.0,5.0,9.0,0.0,left,7.0,5.0,12.0,6.0,4.0,10.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,22,experiment,32,11,1,focus,y,11b,11a,,484.0,992.0,659.0,1312.0,705.0,1113.0,1187.0,,10820.0,left,False,B,left,0.7,0.3,10.27,7.2,3.07,9.0,5.0,10.0,0.0,left,9.0,5.0,14.0,8.0,4.0,12.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,1425.0,892.0,702.0,743.0,667.0,844.0,1152.0,,9397.0,right,False,A,left,0.58,0.42,9.14,5.26,3.88,7.0,6.0,11.0,0.0,left,7.0,6.0,13.0,6.0,5.0,11.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,812.0,693.0,803.0,1143.0,620.0,1227.0,909.0,,3445.0,left,True,A,left,0.85,0.15,3.36,2.86,0.5,3.0,3.0,3.0,0.0,right,3.0,3.0,6.0,2.0,2.0,4.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,29,experiment,41,14,1,focus,n,14a,14b,,765.0,528.0,586.0,685.0,595.0,967.0,2786.0,,9094.0,left,False,A,right,0.42,0.58,8.49,3.54,4.95,5.0,6.0,9.0,0.0,right,5.0,6.0,11.0,4.0,5.0,9.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,1113.0,2069.0,624.0,1388.0,585.0,821.0,1754.0,,3400.0,left,False,A,left,0.88,0.12,3.02,2.65,0.36,5.0,1.0,1.0,0.0,right,5.0,1.0,6.0,4.0,0.0,4.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,558.0,502.0,792.0,680.0,633.0,959.0,1072.0,,3014.0,right,True,A,right,0.16,0.84,2.9,0.47,2.43,2.0,3.0,3.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,24,experiment,50,17,1,focus,y,17b,17a,,846.0,889.0,926.0,1019.0,815.0,1001.0,1093.0,,2275.0,right,False,A,right,0.33,0.67,2.23,0.74,1.49,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-09-29 13:59:02,67698e94c727a4a942390c57,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,552.0,481.0,600.0,554.0,554.0,678.0,1207.0,,3579.0,right,False,A,right,0.29,0.71,3.38,0.98,2.4,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
